Date,Open,High,Low,Close,Adj Close,Volume,
1/10/1986,0.595982,0.629464,0.575893,0.618304,0.027709,746009600,
1/11/1986,0.620536,0.736607,0.604911,0.714286,0.03201,1301540800,
1/12/1986,0.714286,0.783482,0.698661,0.723214,0.03241,1190644000,
1/01/1987,0.720982,1.022321,0.716518,0.991071,0.044414,2067228800,
1/02/1987,0.991071,1.274554,0.921875,1.25,0.056017,1654044000,
1/03/1987,1.254464,1.258929,1.111607,1.151786,0.051616,1489829600,
1/04/1987,1.125,1.428571,1.113839,1.415179,0.063419,1703290400,
1/05/1987,1.419643,1.46875,1.294643,1.410714,0.063219,959739200,
1/06/1987,1.419643,1.544643,1.357143,1.446429,0.070846,874384000,
1/07/1987,1.455357,1.598214,1.303571,1.473214,0.072158,767564000,
1/08/1987,1.464286,1.9375,1.428571,1.928571,0.094462,779825200,
1/09/1987,1.955357,2.098214,1.732143,2.017857,0.10254,768871600,
1/10/1987,2.026786,2.133929,0.986607,1.379464,0.070099,1643924800,
1/11/1987,1.383929,1.428571,1.089286,1.178571,0.05989,1058559600,
1/12/1987,1.196429,1.5625,1.0625,1.5,0.081172,1175566000,
1/01/1988,1.526786,1.651786,1.366071,1.482143,0.080205,1555400000,
1/02/1988,1.491071,1.5625,1.348214,1.535714,0.083104,842116800,
1/03/1988,1.544643,1.705357,1.383929,1.428571,0.081818,1220525600,
1/04/1988,1.419643,1.513393,1.375,1.464286,0.083863,824482400,
1/05/1988,1.455357,1.540179,1.334821,1.482143,0.084886,659626800,
1/06/1988,1.482143,1.669643,1.473214,1.651786,0.10014,883682800,
1/07/1988,1.660714,1.696429,1.508929,1.584821,0.096081,546604800,
1/08/1988,1.589286,1.633929,1.401786,1.424107,0.086337,663328400,
1/09/1988,1.419643,1.580357,1.348214,1.544643,0.098855,765080400,
1/10/1988,1.535714,1.544643,1.339286,1.379464,0.088284,890912400,
1/11/1988,1.375,1.419643,1.267857,1.34375,0.085998,734966400,
1/12/1988,1.348214,1.5,1.339286,1.4375,0.099316,736517600,
1/01/1989,1.4375,1.571429,1.294643,1.348214,0.093147,1836458400,
1/02/1989,1.348214,1.4375,1.258929,1.294643,0.089446,1221567200,
1/03/1989,1.294643,1.303571,1.196429,1.272321,0.095235,964919200,
1/04/1989,1.267857,1.486607,1.209821,1.392857,0.104257,991606000,
1/05/1989,1.375,1.75,1.375,1.705357,0.127648,1313345600,
1/06/1989,1.705357,1.794643,1.410714,1.473214,0.117461,985320000,
1/07/1989,1.491071,1.5,1.348214,1.419643,0.113189,922157600,
1/08/1989,1.419643,1.633929,1.401786,1.589286,0.126715,838076400,
1/09/1989,1.589286,1.669643,1.535714,1.589286,0.135709,505212400,
1/10/1989,1.589286,1.799107,1.517857,1.660714,0.141808,1031262400,
1/11/1989,1.651786,1.6875,1.517857,1.580357,0.134946,631234800,
1/12/1989,1.589286,1.633929,1.160714,1.258929,0.115446,1485296400,
1/01/1990,1.258929,1.383929,1.147321,1.214286,0.111352,936874400,
1/02/1990,1.232143,1.258929,1.151786,1.214286,0.111352,620972800,
1/03/1990,1.196429,1.549107,1.1875,1.4375,0.144846,1139118400,
1/04/1990,1.428571,1.580357,1.361607,1.40625,0.141698,910618800,
1/05/1990,1.419643,1.526786,1.383929,1.473214,0.148445,1028907600,
1/06/1990,1.477679,1.602679,1.339286,1.598214,0.174566,988013600,
1/07/1990,1.589286,1.705357,1.428571,1.5,0.163839,1040953200,
1/08/1990,1.5,1.5625,1.196429,1.321429,0.144334,782084800,
1/09/1990,1.303571,1.339286,0.973214,1.035714,0.123553,551737200,
1/10/1990,1.053571,1.142857,0.866071,1.098214,0.131008,1264029200,
1/11/1990,1.089286,1.375,1.0625,1.3125,0.156571,813652000,
1/12/1990,1.330357,1.616071,1.321429,1.535714,0.202058,1023523200,
1/01/1991,1.526786,2,1.5,1.982143,0.260795,1759326800,
1/02/1991,1.982143,2.223214,1.955357,2.044643,0.269018,1386445200,
1/03/1991,2.035714,2.508929,2.035714,2.428571,0.339502,1302649600,
1/04/1991,2.428571,2.616071,1.946429,1.964286,0.274597,1810762800,
1/05/1991,1.714286,1.919643,1.571429,1.678571,0.234656,1993210800,
1/06/1991,1.678571,1.767857,1.4375,1.482143,0.223149,1022915600,
1/07/1991,1.508929,1.723214,1.491071,1.651786,0.24869,945873600,
1/08/1991,1.642857,1.982143,1.633929,1.892857,0.284985,1043162400,
1/09/1991,1.883929,1.910714,1.660714,1.767857,0.284091,598267600,
1/10/1991,1.758929,2.008929,1.660714,1.839286,0.295569,898497600,
1/11/1991,1.830357,1.973214,1.696429,1.8125,0.291265,924008400,
1/12/1991,1.8125,2.071429,1.732143,2.013393,0.346857,651792400,
1/01/1992,1.991071,2.464286,1.982143,2.3125,0.398386,1175790000,
1/02/1992,2.3125,2.5,2.205357,2.410714,0.415305,633749200,
1/03/1992,2.419643,2.446429,2.0625,2.080357,0.37817,746415600,
1/04/1992,2.044643,2.1875,1.892857,2.147321,0.390343,982847600,
1/05/1992,2.142857,2.258929,2.080357,2.133929,0.387908,675931200,
1/06/1992,2.044643,2.125,1.526786,1.714286,0.311625,1212920800,
1/07/1992,1.714286,1.767857,1.553571,1.669643,0.321594,908202400,
1/08/1992,1.669643,1.6875,1.482143,1.642857,0.316435,686632800,
1/09/1992,1.651786,1.785714,1.5625,1.611607,0.335615,763915600,
1/10/1992,1.598214,1.928571,1.482143,1.875,0.390466,882856800,
1/11/1992,1.875,2.125,1.839286,2.053571,0.427654,781636800,
1/12/1992,2.044643,2.1875,1.946429,2.133929,0.472486,833579600,
1/01/1993,2.125,2.330357,2.044643,2.125,0.470509,1385566000,
1/02/1993,2.116071,2.196429,1.839286,1.892857,0.419109,1162820400,
1/03/1993,1.892857,2.0625,1.794643,1.839286,0.433682,915381600,
1/04/1993,1.830357,1.875,1.669643,1.830357,0.431576,978602800,
1/05/1993,1.830357,2.111607,1.821429,2.022321,0.476839,800136400,
1/06/1993,2.017857,2.080357,1.375,1.410714,0.353273,1918599200,
1/07/1993,1.392857,1.419643,0.910714,0.991071,0.248185,1785728000,
1/08/1993,1.008929,1.098214,0.924107,0.946429,0.237006,920791200,
1/09/1993,0.946429,0.964286,0.821429,0.834821,0.238307,917005600,
1/10/1993,0.8125,1.151786,0.785714,1.098214,0.313495,1476330800,
1/11/1993,1.098214,1.25,1.0625,1.125,0.321141,863027200,
1/12/1993,1.142857,1.160714,0.946429,1.044643,0.331446,989242800,
1/01/1994,1.053571,1.258929,1.026786,1.169643,0.371106,1833008800,
1/02/1994,1.178571,1.366071,1.151786,1.303571,0.413599,1071114800,
1/03/1994,1.3125,1.375,1.125,1.1875,0.418774,1314496400,
1/04/1994,1.151786,1.223214,0.964286,1.071429,0.377841,1010534000,
1/05/1994,1.071429,1.205357,1.017857,1.044643,0.368395,840414400,
1/06/1994,1.017857,1.022321,0.879464,0.946429,0.37508,1167947200,
1/07/1994,0.941964,1.214286,0.90625,1.203125,0.476812,1212016400,
1/08/1994,1.200893,1.334821,1.147321,1.292411,0.512196,1143724400,
1/09/1994,1.263393,1.330357,1.191964,1.203125,0.52785,808161200,
1/10/1994,1.200893,1.5625,1.160714,1.542411,0.676705,1928371200,
1/11/1994,1.53125,1.553011,1.299107,1.330357,0.583671,1012236400,
1/12/1994,1.321429,1.424107,1.241071,1.392857,0.66713,946948800,
1/01/1995,1.388393,1.716518,1.352679,1.441964,0.690651,2040525200,
1/02/1995,1.455357,1.589286,1.357143,1.410714,0.675683,1324836800,
1/03/1995,1.419643,1.455357,1.209821,1.258929,0.653145,1749286000,
1/04/1995,1.267857,1.415179,1.200893,1.366071,0.708731,1418575200,
1/05/1995,1.366071,1.584821,1.339286,1.484375,0.770108,1596168000,
1/06/1995,1.495536,1.790179,1.482143,1.658482,0.932687,1380486800,
1/07/1995,1.660714,1.78125,1.535714,1.607143,0.903815,1424894800,
1/08/1995,1.602679,1.651786,1.495536,1.535714,0.863645,1323229600,
1/09/1995,1.535714,1.625,1.241071,1.330357,0.809918,1827870800,
1/10/1995,1.348214,1.412946,1.200893,1.296875,0.789535,1624627200,
1/11/1995,1.308036,1.517857,1.267857,1.361607,0.828943,1216073600,
1/12/1995,1.357143,1.433036,1.129464,1.138393,0.759084,1640060800,
1/01/1996,1.151786,1.267857,0.959261,0.986607,0.657873,2575053600,
1/02/1996,0.982143,1.080357,0.973214,0.982143,0.654896,1163024800,
1/03/1996,0.986607,0.986607,0.821429,0.877232,0.584941,836687600,
1/04/1996,0.897321,0.946429,0.848214,0.870536,0.580476,716769200,
1/05/1996,0.870536,1.03125,0.839286,0.933036,0.622151,900975600,
1/06/1996,0.924107,0.928571,0.700893,0.75,0.500102,1168484800,
1/07/1996,0.754464,0.8125,0.571429,0.785714,0.523917,1200872400,
1/08/1996,0.785714,0.892857,0.741071,0.866071,0.577499,796843600,
1/09/1996,0.861607,0.879464,0.723214,0.792411,0.528382,803387200,
1/10/1996,0.785714,0.991071,0.785714,0.821429,0.547731,1454244400,
1/11/1996,0.834821,0.941964,0.825893,0.861607,0.574522,645341200,
1/12/1996,0.861607,0.910714,0.741071,0.745536,0.497125,1036870800,
1/01/1997,0.754464,0.794643,0.589286,0.59375,0.395914,2268184800,
1/02/1997,0.602679,0.638393,0.540179,0.580357,0.386984,1143542400,
1/03/1997,0.589286,0.691964,0.566964,0.651786,0.434613,1125560800,
1/04/1997,0.629464,0.709821,0.598214,0.607143,0.404845,952431200,
1/05/1997,0.602679,0.642857,0.584821,0.59375,0.395914,573176800,
1/06/1997,0.607143,0.611607,0.5,0.508929,0.339355,643076000,
1/07/1997,0.497768,0.647321,0.455357,0.625,0.416752,1695593200,
1/08/1997,0.629464,1.055804,0.627232,0.776786,0.517963,4418926400,
1/09/1997,0.785714,0.830357,0.75,0.774554,0.516475,901518800,
1/10/1997,0.774554,0.883929,0.566964,0.608257,0.405588,1607510800,
1/11/1997,0.627232,0.767857,0.602679,0.633929,0.422706,1386870800,
1/12/1997,0.631696,0.640625,0.455357,0.46875,0.312564,1274448000,
1/01/1998,0.486607,0.714286,0.482143,0.654018,0.436101,2552894400,
1/02/1998,0.660714,0.852679,0.620536,0.84375,0.562615,1838541600,
1/03/1998,0.841518,1,0.772321,0.982143,0.654896,2656494400,
1/04/1998,0.979911,1.058036,0.881696,0.977679,0.651919,2020471600,
1/05/1998,0.982143,1.129464,0.915179,0.950893,0.634058,1700834800,
1/06/1998,0.946429,1.035714,0.915179,1.024554,0.683175,977460400,
1/07/1998,1.03125,1.361607,1.017857,1.236607,0.824573,2731915200,
1/08/1998,1.223214,1.5625,1.107143,1.113839,0.742711,3305218000,
1/09/1998,1.120536,1.435268,1.09375,1.361607,0.907924,2020079600,
1/10/1998,1.3125,1.475446,1.017857,1.325893,0.884109,3232731600,
1/11/1998,1.339286,1.40625,1.133929,1.140625,0.760572,2530880800,
1/12/1998,1.142857,1.482143,1.129464,1.462054,0.974901,3231026400,
1/01/1999,1.504464,1.689732,1.323661,1.470982,0.980856,3781850800,
1/02/1999,1.488839,1.497768,1.232143,1.243304,0.829039,2029129200,
1/03/1999,1.243304,1.325893,1.142857,1.283482,0.85583,2487998800,
1/04/1999,1.287946,1.683036,1.196429,1.642857,1.095462,3972242400,
1/05/1999,1.645089,1.785714,1.462054,1.573661,1.049322,2227226400,
1/06/1999,1.607143,1.75,1.502232,1.654018,1.102904,1729655200,
1/07/1999,1.654018,2.022321,1.613839,1.988839,1.326164,2866645600,
1/08/1999,1.986607,2.352679,1.861607,2.330357,1.553889,2311150800,
1/09/1999,2.392857,2.861607,2.051339,2.261161,1.507749,4741867200,
1/10/1999,2.21875,2.895089,2.125,2.861607,1.908128,3617124000,
1/11/1999,2.857143,3.705357,2.761161,3.495536,2.330834,2156232400,
1/12/1999,3.607143,4.214286,3.252232,3.671875,2.448418,2354553600,
1/01/2000,3.745536,4.339286,3.089286,3.705357,2.470743,3138794400,
1/02/2000,3.714286,4.283482,3.464286,4.09375,2.729725,1829945600,
1/03/2000,4.234375,5.370536,4.071429,4.850446,3.234293,2174589200,
1/04/2000,4.839286,4.982143,3.745536,4.430804,2.954473,2165601200,
1/05/2000,4.459821,4.508929,2.919643,3,2.000409,2451937600,
1/06/2000,2.919643,4.116071,2.870536,3.741071,2.494557,2026301200,
1/07/2000,3.723214,4.330357,3.348214,3.629464,2.420138,1436692600,
1/08/2000,3.59375,4.392857,3.160714,4.352679,2.902379,1409021600,
1/09/2000,4.379464,4.580357,1.8125,1.839286,1.226442,3629232600,
1/10/2000,1.90625,1.910714,1.25,1.397321,0.931738,5476447200,
1/11/2000,1.388393,1.642857,1.151786,1.178571,0.785875,2122093400,
1/12/2000,1.214286,1.25,0.973214,1.0625,0.708478,2214742600,
1/01/2001,1.0625,1.607143,1.03125,1.544643,1.029973,3427365200,
1/02/2001,1.477679,1.566964,1.285714,1.303571,0.869225,1755941600,
1/03/2001,1.272321,1.696429,1.227679,1.576429,1.051167,2699765600,
1/04/2001,1.577857,1.937143,1.339286,1.820714,1.214058,2789747800,
1/05/2001,1.815,1.907143,1.378571,1.425,0.950194,1867108600,
1/06/2001,1.437857,1.792857,1.382143,1.660714,1.107369,1909566400,
1/07/2001,1.688571,1.801429,1.275,1.342143,0.894945,2163775600,
1/08/2001,1.357857,1.421429,1.234286,1.325,0.883514,1282339800,
1/09/2001,1.321429,1.362857,1.048571,1.107857,0.738722,1382880800,
1/10/2001,1.106429,1.387143,1.059286,1.254286,0.836361,1886061800,
1/11/2001,1.260714,1.539286,1.232143,1.521429,1.014493,1342436200,
1/12/2001,1.504286,1.716429,1.435,1.564286,1.04307,1157459800,
1/01/2002,1.575,1.766429,1.446429,1.765714,1.177384,2128844200,
1/02/2002,1.738571,1.855714,1.495714,1.55,1.033545,1959356000,
1/03/2002,1.566429,1.807143,1.558571,1.690714,1.127373,1329645800,
1/04/2002,1.67,1.869286,1.642857,1.733571,1.155951,1605709000,
1/05/2002,1.735,1.855714,1.581429,1.664286,1.10975,1494039400,
1/06/2002,1.670714,1.675,1.141429,1.265714,0.843982,2177004200,
1/07/2002,1.265,1.342143,0.985714,1.09,0.726815,2029603800,
1/08/2002,1.079286,1.160714,0.997857,1.053571,0.702525,1287921600,
1/09/2002,1.035,1.085,1.003571,1.035714,0.690617,1322959400,
1/10/2002,1.042143,1.174286,0.954286,1.147857,0.765395,1652858200,
1/11/2002,1.138571,1.241429,1.072143,1.107143,0.738246,1132930400,
1/12/2002,1.135714,1.15,0.984286,1.023571,0.682521,1132609800,
1/01/2003,1.025714,1.098571,0.968571,1.025714,0.683949,1511458200,
1/02/2003,1.029286,1.092857,0.985714,1.072143,0.714908,1028575800,
1/03/2003,1.072143,1.082857,1.002857,1.01,0.673471,1007101200,
1/04/2003,1.014286,1.067857,0.908571,1.015714,0.677281,1943835600,
1/05/2003,1.017857,1.357857,1,1.282143,0.854937,2702886200,
1/06/2003,1.292857,1.406429,1.187857,1.361429,0.907805,1528333800,
1/07/2003,1.347857,1.540714,1.322143,1.505714,1.004015,1304567600,
1/08/2003,1.5,1.632143,1.387143,1.615,1.076887,1076891200,
1/09/2003,1.618571,1.665714,1.439286,1.48,0.986868,1336871200,
1/10/2003,1.479286,1.786429,1.442143,1.635,1.090223,1760047800,
1/11/2003,1.630714,1.664286,1.417857,1.493571,0.995918,1243526200,
1/12/2003,1.502857,1.564286,1.375,1.526429,1.017827,1363468400,
1/01/2004,1.539286,1.774286,1.512857,1.611429,1.074505,1981950600,
1/02/2004,1.604286,1.721429,1.55,1.708571,1.13928,1230507600,
1/03/2004,1.721429,2.01,1.685714,1.931429,1.287883,2906528800,
1/04/2004,1.920714,2.112857,1.820714,1.841429,1.22787,2232543600,
1/05/2004,1.857143,2.055714,1.821429,2.004286,1.336464,1326068800,
1/06/2004,1.985,2.442143,1.972143,2.324286,1.549841,2056808600,
1/07/2004,2.292857,2.402143,2.052857,2.31,1.540315,2424144800,
1/08/2004,2.227143,2.512857,2.121428,2.463571,1.642717,2002841400,
1/09/2004,2.45,2.805,2.442143,2.767857,1.845616,1918376600,
1/10/2004,2.794286,3.8,2.689286,3.742857,2.495749,4023591600,
1/11/2004,3.75,4.969285,3.717143,4.789286,3.19351,4359901000,
1/12/2004,4.842143,4.853571,4.4,4.6,3.067294,3987153800,
1/01/2005,4.627143,5.563571,4.471428,5.492857,3.662653,6427061200,
1/02/2005,5.503572,6.491428,5.47,6.408571,4.273254,5362236600,
1/03/2005,6.427143,6.444286,5.547143,5.952857,3.969383,3668980000,
1/04/2005,6.012857,6.35,4.857143,5.151429,3.434988,4843879600,
1/05/2005,5.172857,5.848571,4.73,5.68,3.787441,3214573600,
1/06/2005,5.698571,5.822857,5.074286,5.258572,3.506432,2831798900,
1/07/2005,5.261428,6.34,5.184286,6.092857,4.062735,2523561600,
1/08/2005,6.081429,6.904286,6.002857,6.698571,4.466627,2350201700,
1/09/2005,6.714286,7.794286,6.584286,7.658571,5.106757,3086942600,
1/10/2005,7.737143,8.282857,6.838572,8.227143,5.485885,4660861800,
1/11/2005,8.177143,10.152857,8.124286,9.688571,6.460371,3364106900,
1/12/2005,9.85,10.78,9.83,10.27,6.848068,3266041100,
1/01/2006,10.34,12.342857,10.124286,10.787143,7.192899,5469592800,
1/02/2006,10.707143,10.922857,8.985714,9.784286,6.524191,4690174300,
1/03/2006,9.834286,9.998571,8.238571,8.96,5.974555,5798158100,
1/04/2006,9.095715,10.292857,8.721429,10.055715,6.70518,5029820600,
1/05/2006,10.11,10.542857,8.384286,8.538571,5.693544,3902194800,
1/06/2006,8.55,9.014286,7.915714,8.181429,5.455401,4484155900,
1/07/2006,8.217143,9.804286,7.165714,9.708571,6.473704,4369935500,
1/08/2006,9.602858,10,8.94,9.692857,6.463226,4471911500,
1/09/2006,9.782857,11.111428,9.688571,10.997143,7.332928,4430389600,
1/10/2006,10.728572,11.8,10.371428,11.582857,7.723484,3596989200,
1/11/2006,11.585714,13.308572,11.112857,13.094286,8.73131,3458721000,
1/12/2006,13.114285,13.19,10.967143,12.12,8.081651,4222698200,
1/01/2007,12.327143,13.971429,11.7,12.247143,8.16643,6802445300,
1/02/2007,12.318571,12.972857,11.837143,12.087143,8.059742,3430588700,
1/03/2007,12.004286,13.832857,11.964286,13.272857,8.850382,3979661000,
1/04/2007,13.448571,14.642858,12.8,14.257143,9.506705,3364935000,
1/05/2007,14.227143,17.452858,14.078571,17.312857,11.544266,4341267000,
1/06/2007,17.299999,18.23,16.485714,17.434286,11.625234,5819885400,
1/07/2007,17.292856,21.274286,17.042856,18.822857,12.551139,6004643400,
1/08/2007,19.091429,19.950001,15.945714,19.782858,13.191268,6090199500,
1/09/2007,19.991428,22.142857,18.571428,21.924286,14.61918,5232805900,
1/10/2007,22.09,27.16,21.847143,27.135714,18.094177,5819447900,
1/11/2007,26.942858,27.525715,21.518572,26.031429,17.357834,6549947600,
1/12/2007,25.98,28.994286,25.284286,28.297142,18.868626,4313169700,
1/01/2008,28.467142,28.608572,18.02,19.337143,12.894063,8793472100,
1/02/2008,19.462856,19.512857,16.491428,17.860001,11.909105,6216488600,
1/03/2008,17.777143,20.82,16.857143,20.5,13.669459,5731818400,
1/04/2008,20.9,25.714285,20.515715,24.85,16.570055,5696745600,
1/05/2008,24.994286,27.462856,24.571428,26.964285,17.979872,4647053600,
1/06/2008,26.942858,27.135714,23.450001,23.92,15.949933,4868948700,
1/07/2008,23.461428,25.844286,20.932858,22.707144,15.141191,4937440200,
1/08/2008,22.842857,25.778572,21.844286,24.218571,16.149017,3271438800,
1/09/2008,24.628571,24.785715,14.37,16.237143,10.826977,6016890600,
1/10/2008,15.988571,16.628571,12.142858,15.37,10.248762,10356677800,
1/11/2008,15.132857,15.97,11.305715,13.238571,8.827519,5904865400,
1/12/2008,13.042857,14.8,12.078571,12.192857,8.130234,5053461700,
1/01/2009,12.268572,13.881429,11.171429,12.875714,8.585566,4526435200,
1/02/2009,12.728572,14.714286,12.358571,12.758572,8.507455,3466862700,
1/03/2009,12.588572,15.711429,11.761429,15.017143,10.013476,3856149500,
1/04/2009,14.87,18.171429,14.841429,17.975714,11.986262,2955420300,
1/05/2009,17.971428,19.414286,17.054285,19.401428,12.936931,2364285700,
1/06/2009,19.495714,20.914286,18.982857,20.347143,13.567535,3168893000,
1/07/2009,20.5,23.571428,19.202858,23.341429,15.564132,2735534200,
1/08/2009,23.601429,24.641428,22.774286,24.030001,16.023275,2041281200,
1/09/2009,23.998571,26.985714,23.444286,26.478571,17.655994,2497329800,
1/10/2009,26.478571,29.815714,25.814285,26.928572,17.956055,3239044200,
1/11/2009,27.114286,29.714285,26.51,28.558571,19.042934,2113696200,
1/12/2009,28.891428,30.564285,26.954287,30.104286,20.073631,2848489700,
1/01/2010,30.49,30.798571,27.178572,27.437143,18.29517,3792248600,
1/02/2010,27.481428,29.309999,27.264286,29.231428,19.491606,2694020000,
1/03/2010,29.392857,33.925713,29.35,33.57143,22.385527,3038543200,
1/04/2010,33.915714,38.922855,33.25,37.298573,24.8708,3091782400,
1/05/2010,37.691429,38.26857,28.464285,36.697144,24.469772,4520663700,
1/06/2010,37.098572,39.85857,34.599998,35.932858,23.960135,4162813200,
1/07/2010,36.328571,37.998573,34.228573,36.75,24.505011,3917426100,
1/08/2010,37.205715,37.754284,33.651428,34.728573,23.157118,2397280200,
1/09/2010,35.352856,42.104286,35.182858,40.535713,27.029337,2962479800,
1/10/2010,40.878571,45.57143,39.681427,42.997143,28.67063,3058644400,
1/11/2010,43.174286,45.900002,42.537144,44.450001,29.639391,2377021500,
1/12/2010,45.03857,46.665714,44.984287,46.080002,30.726294,1743308700,
1/01/2011,46.52,49.799999,46.405716,48.474285,32.3228,2710383900,
1/02/2011,48.757141,52.128571,48.245716,50.458572,33.645931,2323987400,
1/03/2011,50.781429,51.667141,46.60857,49.787144,33.198215,2826614700,
1/04/2011,50.158573,50.732857,45.737144,50.01857,33.352528,2313457300,
1/05/2011,49.962856,50.261429,47.060001,49.689999,33.133434,1728015100,
1/06/2011,49.83857,50.304287,44.357143,47.952858,31.975109,2315962600,
1/07/2011,47.992859,57.785713,47.742859,55.782856,37.196175,2663486700,
1/08/2011,56.825714,57.07143,50.431427,54.975716,36.657967,4035649800,
1/09/2011,55.117142,60.408573,52.354286,54.474285,36.323627,2994362000,
1/10/2011,54.33857,60.957142,50.605713,57.825714,38.558365,3285356900,
1/11/2011,56.772858,58.285713,51.902859,54.599998,36.407448,2240925400,
1/12/2011,54.648571,58.441429,53.954285,57.857143,38.579315,1576633100,
