Date,Open,High,Low,Close,Adj Close,Volume,
1/09/1994,3.5625,3.640625,3.429688,3.507813,2.534824,964849600,
1/10/1994,3.507813,3.984375,3.367188,3.9375,2.845324,1207155200,
1/11/1994,3.921875,4.070313,3.796875,3.929688,2.839679,1024286400,
1/12/1994,3.914063,4.015625,3.671875,3.820313,2.760642,1059353600,
1/01/1995,3.84375,4.078125,3.640625,3.710938,2.681605,1111609600,
1/02/1995,3.710938,3.953125,3.648438,3.9375,2.845324,998657600,
1/03/1995,3.945313,4.632813,3.921875,4.445313,3.212281,1415724800,
1/04/1995,4.4375,5.132813,4.296875,5.109375,3.692147,1299571200,
1/05/1995,5.117188,5.59375,4.929688,5.292969,3.824817,1333040000,
1/06/1995,5.3125,5.773438,5.109375,5.648438,4.081688,1270388800,
1/07/1995,5.679688,6.828125,5.53125,5.65625,4.087332,2330859200,
1/08/1995,5.671875,6.296875,5.4375,5.78125,4.177659,2130745600,
1/09/1995,5.734375,6.117188,5.210938,5.65625,4.087332,1622329600,
1/10/1995,5.65625,6.460938,5.023438,6.25,4.516389,2228136000,
1/11/1995,6.257813,6.3125,5.265625,5.445313,3.934903,1870920000,
1/12/1995,5.445313,5.921875,5.320313,5.484375,3.96313,1653614400,
1/01/1996,5.492188,5.828125,4.992188,5.78125,4.177659,2056616000,
1/02/1996,5.765625,6.476563,5.75,6.167969,4.457112,1636929600,
1/03/1996,6.148438,6.691406,5.914063,6.445313,4.657524,1698950400,
1/04/1996,6.446288,7.117188,6.226563,7.078125,5.11481,1346283200,
1/05/1996,7.054688,7.5,6.851563,7.421875,5.36321,1207328000,
1/06/1996,7.421875,7.867188,7.265625,7.507813,5.425311,1280102400,
1/07/1996,7.515625,7.679688,6.71875,7.367188,5.323693,2176897600,
1/08/1996,7.367188,7.882813,7.335938,7.65625,5.532576,1143864000,
1/09/1996,7.625,8.664063,7.539063,8.242188,5.955987,1299435200,
1/10/1996,8.234375,8.695313,8.179688,8.578125,6.19874,1340635200,
1/11/1996,8.578125,9.875,8.53125,9.804688,7.085084,1620968000,
1/12/1996,9.84375,10.765625,9.2666,10.328125,7.463332,1459023200,
1/01/1997,10.390625,12.90625,10.09375,12.75,9.213431,1565781600,
1/02/1997,12.828125,12.9375,11.75,12.1875,8.806956,1297152800,
1/03/1997,12.125,12.625,10.953125,11.460938,8.281923,1477638400,
1/04/1997,11.265625,15.328125,11.21875,15.1875,10.974824,1907452000,
1/05/1997,15.25,16.132813,14.359375,15.5,11.200644,1297835200,
1/06/1997,15.625,16.867188,14.78125,15.796875,11.415168,970189600,
1/07/1997,15.804688,18.84375,15.40625,17.671875,12.770086,1693945600,
1/08/1997,17.671875,18.078125,16.375,16.523438,11.940199,1169070400,
1/09/1997,16.640625,17.53125,16.328125,16.539063,11.95149,1153615200,
1/10/1997,16.5625,17.453125,15.4375,16.25,11.742606,1533380800,
1/11/1997,16.453125,17.78125,16.125,17.6875,12.78138,915970400,
1/12/1997,17.742188,18.328125,14.75,16.15625,11.674865,1437224000,
1/01/1998,16.203125,18.765625,15.546875,18.648438,13.475774,1486108000,
1/02/1998,18.96875,21.5,18.8125,21.1875,15.310555,1402018400,
1/03/1998,21.46875,22.734375,19.8125,22.375,16.168667,1099927600,
1/04/1998,22.453125,24.78125,21.65625,22.53125,16.28158,1018977200,
1/05/1998,22.546875,22.75,20.46875,21.203125,15.321847,1095382400,
1/06/1998,20.96875,27.140625,20.78125,27.09375,19.578541,1233152400,
1/07/1998,27.28125,29.90625,26.34375,27.484375,19.860811,1229298000,
1/08/1998,27.28125,28.4375,23.9375,23.984375,17.331638,1350039600,
1/09/1998,23.8125,28.65625,23.625,27.515625,19.883402,1192324400,
1/10/1998,27.015625,27.53125,21.9375,26.46875,19.126905,1643049200,
1/11/1998,26.59375,32.566399,26.1875,30.5,22.039968,1162706800,
1/12/1998,30.0625,36,30.03125,34.671875,25.054667,1101522000,
1/01/1999,34.902325,43.78125,34,43.75,31.614729,1472518800,
1/02/1999,43.859375,43.984375,35.996075,37.53125,27.120916,1599103200,
1/03/1999,37.390625,47.3125,36.765625,44.8125,32.382507,1569410000,
1/04/1999,45.625,47.8125,39.9375,40.65625,29.379107,1163599400,
1/05/1999,40.71875,40.90625,37.75,40.34375,29.153273,1124257000,
1/06/1999,40.3125,45.125,38.0625,45.09375,32.585747,887432600,
1/07/1999,44.9375,50.375,42.75,42.90625,31.005005,1144701200,
1/08/1999,42.84375,48.1875,40.8125,46.28125,33.443867,1347994200,
1/09/1999,46.15625,48.9375,44.40625,45.28125,32.721222,977273600,
1/10/1999,45.09375,47.625,42.53125,46.28125,33.443867,1062304400,
1/11/1999,46.625,47.25,42.1875,45.523399,32.896225,1465256000,
1/12/1999,45.53125,59.96875,45.4375,58.375,42.183083,1260977800,
1/01/2000,58.6875,59.3125,47.4375,48.9375,35.363297,1274875200,
1/02/2000,49.25,55,44.0625,44.6875,32.292164,1334487600,
1/03/2000,44.8125,57.5,44.46875,53.125,38.389305,2028187600,
1/04/2000,47.21875,48.25,32.5,34.875,25.201454,2258146600,
1/05/2000,36.4375,37,30.1875,31.28125,22.604525,1344430800,
1/06/2000,32.1875,41.09375,31.90625,40,28.904886,1467050200,
1/07/2000,39.84375,41.4375,33.625,34.90625,25.224031,1234185800,
1/08/2000,34.96875,37.4375,34.0625,34.90625,25.224031,1219399800,
1/09/2000,35,36.03125,29.3125,30.15625,21.791571,1425533800,
1/10/2000,30.25,35.0625,24.21875,34.4375,24.885303,2469415600,
1/11/2000,34.25,36.1875,28.5,28.6875,20.730225,1983462600,
1/12/2000,29.03125,30.3125,20.15625,21.6875,15.671865,2056668200,
1/01/2001,22.0625,32.375,21.4375,30.53125,22.062559,2005531200,
1/02/2001,30.40625,32.53125,26.9375,29.5,21.317354,1536895600,
1/03/2001,29.28125,30.5625,24.875,27.34375,19.759199,1895349800,
1/04/2001,27.40625,35.549999,25.53125,33.875,24.478825,2075807000,
1/05/2001,33.830002,36.075001,33.625,34.59,24.995499,1777305800,
1/06/2001,34.799999,38.075001,33.005001,36.5,26.3757,1449177800,
1/07/2001,36.025002,36.575001,32.099998,33.095001,23.91518,1455201000,
1/08/2001,33.400002,33.77,28.15,28.525,20.612793,1153896400,
1/09/2001,28.594999,29.540001,23.75,25.584999,18.488287,1510824400,
1/10/2001,25.469999,31.815001,25.205,29.075001,21.010235,1750891000,
1/11/2001,30.040001,34.169998,29.799999,32.105,23.199785,1330968600,
1/12/2001,31.915001,34.945,31.9,33.125,23.936857,977089000,
1/01/2002,33.325001,35.310001,30.665001,31.855,23.019131,1360115800,
1/02/2002,32.075001,32.25,28.575001,29.17,21.078884,1131159200,
1/03/2002,29.525,32.5,29.155001,30.155001,21.79067,1073244200,
1/04/2002,29.915001,30.200001,25.719999,26.129999,18.882113,1417479400,
1/05/2002,26.08,28.219999,24.174999,25.455,18.394346,1420266200,
1/06/2002,25.495001,28.219999,24.584999,27.35,19.763716,1834073000,
1/07/2002,27.059999,27.465,20.705,23.99,17.335701,2432188000,
1/08/2002,23.790001,26.725,21.9,24.540001,17.733147,1715757200,
1/09/2002,24.26,25.549999,21.555,21.870001,15.803752,1695705800,
1/10/2002,22.16,27.035,21.594999,26.735001,19.319298,2475370600,
1/11/2002,26.215,29.32,25.950001,28.84,20.840422,1555997200,
1/12/2002,29.325001,29.48,25.629999,25.85,18.679781,1268370200,
1/01/2003,26.15,28.66,23.514999,23.73,17.147814,1718662200,
1/02/2003,23.965,24.99,23,23.700001,17.126141,1346970800,
1/03/2003,24.02,26.799999,22.549999,24.209999,17.550926,1371902600,
1/04/2003,24.459999,26.43,23.950001,25.57,18.53686,1249617700,
1/05/2003,25.540001,26.5,23.889999,24.610001,17.840914,1311003700,
1/06/2003,24.98,26.51,23.6,25.639999,18.58761,1569995800,
1/07/2003,25.59,27.809999,25.389999,26.41,19.145809,1292011000,
1/08/2003,26.33,26.950001,25.43,26.52,19.225555,966506900,
1/09/2003,26.700001,30,26.469999,27.799999,20.153482,1253309100,
1/10/2003,28.030001,29.459999,25.91,26.139999,18.950077,1400032500,
1/11/2003,26.35,26.75,24.84,25.709999,18.742916,1442336700,
1/12/2003,25.9,27.549999,25.5,27.370001,19.953079,1476461300,
1/01/2004,27.58,28.83,27.26,27.65,20.1572,1232189000,
1/02/2004,27.610001,27.799999,26.35,26.530001,19.34071,1032065600,
1/03/2004,26.629999,26.719999,24.01,24.93,18.174288,1703041000,
1/04/2004,24.950001,27.719999,24.85,26.129999,19.049097,1558947800,
1/05/2004,26.190001,26.6,25.42,26.23,19.122004,1141456900,
1/06/2004,26.129999,28.799999,25.860001,28.559999,20.820591,1534889700,
1/07/2004,28.700001,29.889999,27.25,28.49,20.769571,1550446900,
1/08/2004,28.27,28.549999,26.85,27.299999,19.902042,1094195300,
1/09/2004,27.23,27.790001,26.74,27.65,20.216663,1141012300,
1/10/2004,27.82,28.889999,27.549999,27.969999,20.450634,1300591200,
1/11/2004,28.16,30.200001,26.1,26.809999,19.60248,1739407300,
1/12/2004,26.950001,27.440001,26.68,26.719999,19.588968,1803777700,
1/01/2005,26.799999,27.1,25.639999,26.280001,19.266394,1521414300,
1/02/2005,26.25,26.5,25.129999,25.16,18.445299,1361126000,
1/03/2005,25.190001,25.790001,23.82,24.17,17.774183,1541411300,
1/04/2005,24.24,25.450001,23.940001,25.299999,18.605154,1520253700,
1/05/2005,25.23,26.09,24.639999,25.799999,18.972858,1270563700,
1/06/2005,25.73,26,24.82,24.84,18.324825,1303029500,
1/07/2005,24.85,26.48,24.5,25.610001,18.892866,1321407700,
1/08/2005,25.809999,27.940001,25.76,27.379999,20.198622,1441979300,
1/09/2005,27.379999,27.389999,25.120001,25.73,19.037693,1348861500,
1/10/2005,25.709999,25.799999,24.25,25.700001,19.015512,1439659900,
1/11/2005,25.610001,28.25,25.610001,27.68,20.480513,1444948300,
1/12/2005,27.73,28.1,26.1,26.15,19.405172,1271695500,
1/01/2006,26.25,28.379999,26.1,28.15,20.889318,1388622700,
1/02/2006,27.959999,28.07,26.34,26.870001,19.93947,1047699000,
1/03/2006,26.98,28.219999,26.620001,27.209999,20.260197,1437940900,
1/04/2006,27.67,27.940001,24,24.15,17.981764,1446126900,
1/05/2006,24.32,25,22.450001,22.65,16.86488,2309193400,
1/06/2006,22.74,23.65,21.459999,23.299999,17.416513,1971637200,
1/07/2006,23.530001,24.6,22.23,24.059999,17.984608,1332298100,
1/08/2006,24.02,26.25,23.85,25.700001,19.210495,1134188400,
1/09/2006,25.889999,27.52,25.389999,27.35,20.519135,1097482600,
1/10/2006,27.32,28.85,27.15,28.709999,21.539457,1290967400,
1/11/2006,28.780001,30,28.58,29.360001,22.027117,1239142000,
1/12/2006,29.23,30.26,28.799999,29.860001,22.478832,1137160900,
1/01/2007,29.91,31.48,29.4,30.860001,23.231634,1324518200,
1/02/2007,30.84,30.940001,27.790001,28.17,21.206581,1290850900,
1/03/2007,27.82,28.549999,26.6,27.870001,21.05349,1269506500,
1/04/2007,27.889999,30.74,27.559999,29.940001,22.617203,958964900,
1/05/2007,29.940001,31.16,29.9,30.690001,23.183773,1327154700,
1/06/2007,30.790001,30.9,29.040001,29.469999,22.334274,1181412800,
1/07/2007,29.67,31.84,28.950001,28.99,21.970497,1295548000,
1/08/2007,28.950001,30.1,27.51,28.73,21.773453,1228579500,
1/09/2007,28.5,29.85,28.27,29.459999,22.404957,1117419500,
1/10/2007,29.459999,37,29.290001,36.810001,27.994789,1772076700,
1/11/2007,36.529999,37.5,32.68,33.599998,25.553513,1830846800,
1/12/2007,33.5,36.720001,32.630001,35.599998,27.164066,1064817100,
1/01/2008,35.790001,35.959999,31.040001,32.599998,24.874954,1950301600,
1/02/2008,31.059999,33.25,27.02,27.200001,20.754572,2324580800,
1/03/2008,27.24,29.59,26.870001,28.379999,21.739094,1452390200,
1/04/2008,28.83,32.099998,27.93,28.52,21.846334,1444720000,
1/05/2008,28.5,30.530001,27.950001,28.32,21.693129,1405170200,
1/06/2008,28.24,29.57,27.110001,27.51,21.150249,1560439100,
1/07/2008,27.27,27.91,24.870001,25.719999,19.774055,1637501300,
1/08/2008,25.92,28.5,25.07,27.290001,20.981113,1206949700,
1/09/2008,27.67,27.76,23.5,26.690001,20.60166,1927538700,
1/10/2008,26.379999,27.469999,20.65,22.33,17.236225,3044579400,
1/11/2008,22.48,23.66,17.5,20.219999,15.607553,1794911800,
1/12/2008,19.879999,21.25,18.469999,19.440001,15.107129,1546943400,
1/01/2009,19.530001,21,16.75,17.1,13.288682,1564043400,
1/02/2009,17.030001,19.93,16.1,16.15,12.550418,1456213400,
1/03/2009,15.96,18.879999,14.87,18.370001,14.373499,1625752800,
1/04/2009,18.23,21.200001,18.18,20.26,15.852318,1562400700,
1/05/2009,20.190001,20.940001,19.01,20.889999,16.345251,1101122400,
1/06/2009,21,24.34,20.860001,23.77,18.716808,1411144700,
1/07/2009,24.049999,25.719999,22,23.52,18.519957,1517459800,
1/08/2009,23.82,25.49,23.030001,24.65,19.409735,993250400,
1/09/2009,24.35,26.25,23.76,25.719999,20.366137,1038979700,
1/10/2009,25.41,29.35,24.43,27.73,21.957735,1523430100,
1/11/2009,27.700001,30.139999,27.41,29.41,23.288036,1018256700,
1/12/2009,29.52,31.5,29.25,30.48,24.241983,920605500,
1/01/2010,30.620001,31.24,27.66,28.18,22.412704,1359650900,
1/02/2010,28.389999,29.030001,27.57,28.67,22.802422,1074643300,
1/03/2010,28.77,30.57,28.24,29.290001,23.404469,1110237200,
1/04/2010,29.35,31.58,28.620001,30.540001,24.403294,1319029500,
1/05/2010,30.67,31.059999,24.559999,25.799999,20.615753,1720130200,
1/06/2010,25.530001,26.93,22.950001,23.01,18.469336,1671811600,
1/07/2010,23.09,26.41,22.73,25.809999,20.716799,1408590600,
1/08/2010,25.99,26.379999,23.32,23.469999,18.838568,1279372100,
1/09/2010,23.67,25.530001,23.540001,24.49,19.762144,1273139500,
1/10/2010,24.77,27.200001,23.780001,26.67,21.521284,1281432800,
1/11/2010,26.879999,28.870001,24.93,25.26,20.383493,1361176300,
1/12/2010,25.57,28.4,25.559999,27.91,22.660286,1033710000,
1/01/2011,28.049999,29.459999,27.42,27.73,22.514141,1361258700,
1/02/2011,27.799999,28.34,26.43,26.58,21.580452,1114368500,
1/03/2011,26.6,26.780001,24.68,25.389999,20.736124,1310885200,
1/04/2011,25.530001,26.870001,24.719999,25.92,21.16898,1313844800,
1/05/2011,25.940001,26.25,24.030001,25.01,20.425776,1364062800,
1/06/2011,24.99,26,23.65,26,21.373499,1297757600,
1/07/2011,25.93,28.15,25.84,27.4,22.524378,1259328200,
1/08/2011,27.51,27.690001,23.790001,26.6,21.866735,1719339500,
1/09/2011,26.459999,27.5,24.6,24.889999,20.59016,1279920200,
1/10/2011,24.719999,27.5,24.26,26.629999,22.029568,1218142500,
1/11/2011,26.190001,27.200001,24.299999,25.58,21.160952,1046207400,
1/12/2011,25.559999,26.190001,25.16,25.959999,21.63702,1007166600,
1/01/2012,26.549999,29.950001,26.389999,29.530001,24.612526,1354858100,
1/02/2012,29.790001,32,29.709999,31.74,26.454514,984332300,
1/03/2012,31.93,32.950001,31.49,32.259998,27.064928,942366500,
1/04/2012,32.220001,32.889999,30.23,32.02,26.863577,940739700,
1/05/2012,32.049999,32.34,28.639999,29.190001,24.489317,1014372600,
1/06/2012,28.76,31.139999,28.32,30.59,25.83226,973131400,
1/07/2012,30.620001,31.049999,28.540001,29.469999,24.886454,846604100,
1/08/2012,29.59,30.959999,28.969999,30.82,26.026489,671748400,
1/09/2012,30.450001,31.610001,29.74,29.76,25.297836,893107700,
1/10/2012,29.809999,30.25,27.76,28.540001,24.260761,1105402300,
1/11/2012,28.84,30.200001,26.34,26.620001,22.628651,1310516100,
1/12/2012,26.780001,27.73,26.26,26.709999,22.891724,947310900,
1/01/2013,27.25,28.23,26.280001,27.450001,23.525938,1145054400,
1/02/2013,27.67,28.200001,27.1,27.799999,23.825905,780587000,
1/03/2013,27.719999,28.66,27.52,28.610001,24.723122,844946000,
1/04/2013,28.639999,33.110001,28.110001,33.099998,28.603128,1465757200,
1/05/2013,32.93,35.279999,32.32,34.900002,30.158579,1071860000,
1/06/2013,34.919998,35.779999,32.57,34.540001,30.056787,945155500,
1/07/2013,34.75,36.43,31.02,31.84,27.707241,1111130600,
1/08/2013,32.060001,35.200001,30.84,33.400002,29.064754,1051265000,
1/09/2013,31.75,33.75,30.950001,33.279999,29.164402,1242961500,
1/10/2013,33.349998,36.290001,32.799999,35.41,31.030996,965331500,
1/11/2013,35.669998,38.290001,35.389999,38.130001,33.414627,800431600,
1/12/2013,38.09,38.98,35.529999,37.41,33.032299,826617700,
1/01/2014,37.349998,37.889999,34.630001,37.84,33.411968,930226200,
1/02/2014,37.740002,38.459999,35.689999,38.310001,33.826984,705304500,
1/03/2014,37.919998,41.5,37.490002,40.990002,36.464771,778425700,
1/04/2014,41.150002,41.66,38.900002,40.400002,35.939903,746112500,
1/05/2014,40.240002,40.970001,38.509998,40.939999,36.420288,574362900,
1/06/2014,40.950001,42.290001,39.860001,41.700001,37.358082,555767300,
1/07/2014,41.860001,45.709999,41.049999,43.16,38.66608,731616500,
1/08/2014,43.209999,45.470001,42.209999,45.43,40.699707,513919700,
1/09/2014,45.43,47.57,44.529999,46.360001,41.792278,860827300,
1/10/2014,46.27,46.970001,42.099998,46.950001,42.324146,853260900,
1/11/2014,46.889999,50.049999,46.73,47.810001,43.099422,523005900,
1/12/2014,47.880001,49.060001,44.900002,46.450001,42.13752,626771200,
1/01/2015,46.66,47.91,40.349998,40.400002,36.649212,918681100,
1/02/2015,40.59,44.299999,40.23,43.849998,39.778904,655957100,
1/03/2015,43.669998,44.189999,40.540001,40.66,37.147564,822551400,
1/04/2015,40.599998,49.540001,40.119999,48.639999,44.43821,873936700,
1/05/2015,48.580002,48.91,46.02,46.860001,42.811974,631475800,
1/06/2015,47.060001,47.77,43.939999,44.150002,40.598217,664339200,
1/07/2015,44.459999,47.400002,43.32,46.700001,42.943081,725458100,
1/08/2015,46.98,48.41,39.720001,43.52,40.018902,775228000,
1/09/2015,42.169998,45,41.66,44.259998,40.967751,671417600,
1/10/2015,44.75,54.369999,43.75,52.639999,48.724419,856322800,
1/11/2015,52.849998,54.98,52.529999,54.349998,50.307217,662559200,
1/12/2015,54.41,56.849998,53.68,55.48,51.69931,791895100,
1/01/2016,54.32,55.389999,49.099998,55.09,51.335884,927433200,
1/02/2016,54.880001,55.09,48.189999,50.880001,47.412769,813425300,
1/03/2016,50.970001,55.639999,50.580002,55.23,51.835869,640548300,
1/04/2016,55.049999,56.77,49.349998,49.869999,46.805256,697861300,
1/05/2016,50,53,49.459999,53,49.742905,530284000,
1/06/2016,52.439999,52.950001,48.040001,51.169998,48.361279,823351500,
1/07/2016,51.130001,57.290001,50.389999,56.68,53.568832,647351200,
1/08/2016,56.599998,58.700001,56.139999,57.459999,54.306023,466729800,
1/09/2016,57.009998,58.189999,55.610001,57.599998,54.777634,526196300,
1/10/2016,57.41,61.369999,56.32,59.919998,56.983955,614211700,
1/11/2016,59.970001,61.41,57.279999,60.259998,57.307293,612034100,
1/12/2016,60.110001,64.099998,58.799999,62.139999,59.494389,513256500,
1/01/2017,62.790001,65.910004,61.950001,64.650002,61.897533,493283800,
1/02/2017,64.360001,65.239998,62.75,63.98,61.256058,440701500,
1/03/2017,64.129997,66.190002,63.619999,65.860001,63.438282,489169700,
1/04/2017,65.809998,69.139999,64.849998,68.459999,65.942688,433065900,
1/05/2017,68.68,70.739998,67.139999,69.839996,67.271942,517218500,
1/06/2017,70.239998,72.889999,68.089996,68.93,66.775978,629584800,
1/07/2017,69.330002,74.419998,68.019997,72.699997,70.428162,469851200,
1/08/2017,73.099998,74.959999,71.279999,74.769997,72.433472,444041200,
1/09/2017,74.709999,75.970001,72.919998,74.489998,72.546715,375983900,
1/10/2017,74.709999,86.199997,73.709999,83.18,81.01001,449950000,
1/11/2017,83.68,85.059998,82.239998,84.169998,81.974182,421926000,
